,Reward,Reward_WM,L2_Coef,AvgDiff_Coef
93,7428.085788136409,6902.36530160103,0.28242942690849304,3.1384289264678955
94,9487.609172951785,9574.446035877616,0.28242942690849304,3.1384289264678955
95,6876.154483662534,6876.868380955793,0.28242942690849304,3.1384289264678955
96,9597.720846341126,9646.14729887927,0.28242942690849304,3.1384289264678955
97,9366.513028615067,9265.287336363364,0.28242942690849304,3.1384289264678955
98,8527.22275801852,8525.313142796978,0.28242942690849304,3.1384289264678955
99,7478.091064897497,7539.676303970069,0.28242942690849304,3.1384289264678955
100,8045.341714261493,8272.421044098772,0.20589104294776917,4.177248954772949
101,9248.968367434925,9299.695083480143,0.20589104294776917,4.177248954772949
102,10276.459880971739,10352.73358987961,0.20589104294776917,4.177248954772949
103,9976.945317540947,10146.125219605117,0.20589104294776917,4.177248954772949
104,8050.038266271755,9600.41794915609,0.20589104294776917,4.177248954772949
105,9976.059507961725,9916.006210252828,0.20589104294776917,4.177248954772949
106,8746.381509319788,9476.874630156159,0.20589104294776917,4.177248954772949
107,10376.656182872346,10197.9860644307,0.20589104294776917,4.177248954772949
108,9785.044197998423,9951.58747567609,0.20589104294776917,4.177248954772949
109,9259.76803087795,9327.307678331435,0.20589104294776917,4.177248954772949
110,7969.580986341927,8100.296198193357,0.20589104294776917,4.177248954772949
111,10183.7107967434,10261.561317070946,0.20589104294776917,4.177248954772949
112,9101.05131384722,9141.57668234259,0.20589104294776917,4.177248954772949
113,9529.06653152795,9907.3630981192,0.20589104294776917,4.177248954772949
114,9682.72418768996,9605.526990244538,0.20589104294776917,4.177248954772949
115,9933.759392429725,9909.27617788762,0.20589104294776917,4.177248954772949
116,7842.577027013705,8200.180557517335,0.20589104294776917,4.177248954772949
117,7522.351944761942,7579.890278878622,0.20589104294776917,4.177248954772949
118,6876.060685155375,6737.289456516691,0.20589104294776917,4.177248954772949
119,9635.924759691654,9827.7831761837,0.20589104294776917,4.177248954772949
120,9596.564590730735,9769.825132925156,0.15009456872940063,5.5599188804626465
121,7475.036038513662,7777.574840656668,0.15009456872940063,5.5599188804626465
122,8715.922766616457,8814.15997401718,0.15009456872940063,5.5599188804626465
123,8361.963409245212,8786.518151941524,0.15009456872940063,5.5599188804626465
124,9507.468692948036,9643.97953662118,0.15009456872940063,5.5599188804626465
125,7269.028495568632,9121.09205179764,0.15009456872940063,5.5599188804626465
126,10057.931979046203,10174.31885589375,0.15009456872940063,5.5599188804626465
127,7396.102882574851,9190.271239675209,0.15009456872940063,5.5599188804626465
128,9951.027256734866,10108.962189967371,0.15009456872940063,5.5599188804626465
129,6444.364153392128,6434.202078061365,0.15009456872940063,5.5599188804626465
130,10210.731770165943,10165.565517416597,0.15009456872940063,5.5599188804626465
131,8484.211631933735,10305.660228818935,0.15009456872940063,5.5599188804626465
132,9246.468842089425,9703.323712334037,0.15009456872940063,5.5599188804626465
133,9777.263478066128,9862.640197505429,0.15009456872940063,5.5599188804626465
134,9943.166551041355,9371.879443617723,0.15009456872940063,5.5599188804626465
135,9806.377695002646,9786.034694196842,0.15009456872940063,5.5599188804626465
136,10061.89106916957,10297.08761919886,0.15009456872940063,5.5599188804626465
137,7630.419320193747,7971.964248032123,0.15009456872940063,5.5599188804626465
138,10219.954732070448,10210.253246669145,0.15009456872940063,5.5599188804626465
139,10110.116594344048,10095.992655024864,0.15009456872940063,5.5599188804626465
140,9756.60316700596,10400.925054856576,0.10941892862319946,7.400252819061279
141,6375.554556241782,8184.135658908635,0.10941892862319946,7.400252819061279
142,8721.325287788553,9096.018651737832,0.10941892862319946,7.400252819061279
143,8218.137341466178,9131.872190728784,0.10941892862319946,7.400252819061279
144,7459.587835664483,7738.1801452711225,0.10941892862319946,7.400252819061279
145,7439.858341124459,7495.6038040552285,0.10941892862319946,7.400252819061279
146,9925.244274385184,10432.65296759468,0.10941892862319946,7.400252819061279
147,10261.924682182387,10317.763960965536,0.10941892862319946,7.400252819061279
148,8223.910536321899,8844.517011374235,0.10941892862319946,7.400252819061279
149,10455.203324934431,10684.555108523742,0.10941892862319946,7.400252819061279
150,8382.731034608332,8399.107969489321,0.10941892862319946,7.400252819061279
151,9931.851802308278,-2877.695009700209,0.10941892862319946,7.400252819061279
152,9754.366979069357,10631.672285933793,0.10941892862319946,7.400252819061279
153,10024.009516147353,10430.20476472117,0.10941892862319946,7.400252819061279
154,9975.261577918984,10673.295194264874,0.10941892862319946,7.400252819061279
155,10095.782660030769,9917.040152143687,0.10941892862319946,7.400252819061279
156,9631.275104843551,9374.483552020974,0.10941892862319946,7.400252819061279
157,8366.273824008242,8869.292176464758,0.10941892862319946,7.400252819061279
158,3682.7743976980455,7015.412872942444,0.10941892862319946,7.400252819061279
159,9081.306500925815,10265.802325917408,0.10941892862319946,7.400252819061279
160,9461.949495715782,9632.856358506902,0.07976639270782471,9.849736213684082
161,10185.713281168706,10233.656016246508,0.07976639270782471,9.849736213684082
162,10271.945733420911,10046.553377887049,0.07976639270782471,9.849736213684082
163,10953.764675527196,10923.777837006375,0.07976639270782471,9.849736213684082
164,10042.764948227532,11032.265050970018,0.07976639270782471,9.849736213684082
165,10512.888145902882,10642.410575599595,0.07976639270782471,9.849736213684082
166,9927.351700962527,9643.832275271416,0.07976639270782471,9.849736213684082
167,10228.658310537214,10504.68958741408,0.07976639270782471,9.849736213684082
168,9241.272809860975,10981.426314452663,0.07976639270782471,9.849736213684082
169,10421.60907674683,10811.512828140567,0.07976639270782471,9.849736213684082
170,9699.104462089143,10331.789744907059,0.07976639270782471,9.849736213684082
171,10625.76169951136,10703.754213985336,0.07976639270782471,9.849736213684082
172,9132.047304767073,10080.949201038758,0.07976639270782471,9.849736213684082
173,8518.940849039533,8648.127159200982,0.07976639270782471,9.849736213684082
174,10276.6224298812,10176.394500850141,0.07976639270782471,9.849736213684082
175,6663.283573613253,10734.414813137613,0.07976639270782471,9.849736213684082
176,9998.601704749044,10885.97978390106,0.07976639270782471,9.849736213684082
177,9826.663748883826,9813.923439634638,0.07976639270782471,9.849736213684082
178,8755.193020196424,9985.185566036776,0.07976639270782471,9.849736213684082
179,10650.763504401151,10555.875966245821,0.07976639270782471,9.849736213684082
180,9532.856745332003,9519.230476018734,0.05814969167113304,10.0
181,8675.317831249662,8767.337155923247,0.05814969167113304,10.0
182,10819.540630711766,10858.65506364014,0.05814969167113304,10.0
183,10742.704298268507,10759.872816319019,0.05814969167113304,10.0
184,10399.385180373156,10291.569540448905,0.05814969167113304,10.0
185,7321.695991895974,10073.868166666081,0.05814969167113304,10.0
186,8337.624294283254,9421.846900766343,0.05814969167113304,10.0
187,8693.699669757287,9112.766239524353,0.05814969167113304,10.0
188,10673.740209226386,10552.885104492121,0.05814969167113304,10.0
189,7518.0546052978025,10313.648196644523,0.05814969167113304,10.0
190,9709.68300801222,10064.180383124203,0.05814969167113304,10.0
191,9949.553693288097,9963.35078636913,0.05814969167113304,10.0
192,8649.004822174415,8690.203459207154,0.05814969167113304,10.0
193,8886.086342513503,9019.695647540688,0.05814969167113304,10.0
194,10712.775780751637,10661.711361372098,0.05814969167113304,10.0
195,11137.444014436525,10947.262726096063,0.05814969167113304,10.0
196,9638.470389794431,10233.828447686881,0.05814969167113304,10.0
197,11078.727308091618,11018.620543256122,0.05814969167113304,10.0
198,9318.724048687198,9934.952458669151,0.05814969167113304,10.0
199,9536.80647327424,9858.471300835536,0.05814969167113304,10.0
200,10338.857153953559,10208.691970519163,0.04239112138748169,10.0
201,8104.452875777244,8180.833509902656,0.04239112138748169,10.0
202,10524.278586255736,10908.201828615367,0.04239112138748169,10.0
203,10458.467642216496,10793.40964256376,0.04239112138748169,10.0
204,10031.978497717048,10159.328374761342,0.04239112138748169,10.0
205,10659.526056337341,10828.048030750268,0.04239112138748169,10.0
206,10277.2287570732,10297.430187156424,0.04239112138748169,10.0
207,10149.7676805913,10242.672707916423,0.04239112138748169,10.0
208,9164.653340644745,9665.778829819708,0.04239112138748169,10.0
209,10457.187600911933,10794.3820068473,0.04239112138748169,10.0
210,10737.994127370894,10524.585583562404,0.04239112138748169,10.0
211,10731.20398777242,10608.39885187624,0.04239112138748169,10.0
212,9671.548959938995,9914.076514312997,0.04239112138748169,10.0
213,11238.706497391639,11242.55956308376,0.04239112138748169,10.0
214,10872.93277423952,10807.367968793773,0.04239112138748169,10.0
215,9315.12787017069,10590.633371689812,0.04239112138748169,10.0
216,10739.18626060217,10529.235857266747,0.04239112138748169,10.0
217,10462.91606369061,10600.526356541366,0.04239112138748169,10.0
218,9520.271044552675,9781.823127708212,0.04239112138748169,10.0
219,11325.968023213387,11191.88061142885,0.04239112138748169,10.0
220,10803.891877375758,10738.119025945012,0.030903127044439316,10.0
221,9995.210249407102,10027.596286925487,0.030903127044439316,10.0
222,8950.390251016026,9207.289020536095,0.030903127044439316,10.0
223,9164.725297484343,9416.187883704528,0.030903127044439316,10.0
224,10860.667398642927,10734.2077361444,0.030903127044439316,10.0
225,10754.389771233673,11246.341787366942,0.030903127044439316,10.0
226,11143.78777567207,11026.979353152961,0.030903127044439316,10.0
227,10539.439485340528,10552.852140363306,0.030903127044439316,10.0
228,9296.076165340663,9857.319265012256,0.030903127044439316,10.0
229,8897.068590366775,10786.535362892038,0.030903127044439316,10.0
230,9174.430419737651,9487.255832600593,0.030903127044439316,10.0
231,10322.531517079213,10416.925259324164,0.030903127044439316,10.0
232,8134.656972244668,8932.124152927101,0.030903127044439316,10.0
233,10684.222753779823,10710.868173265038,0.030903127044439316,10.0
234,8598.784874637686,9780.325301844627,0.030903127044439316,10.0
235,10981.73550346476,10720.32933587227,0.030903127044439316,10.0
236,10757.71837877762,10551.429447858221,0.030903127044439316,10.0
237,6639.291543823308,6706.834576560184,0.030903127044439316,10.0
238,10667.775118167458,10797.097806962858,0.030903127044439316,10.0
239,10852.646108130226,10647.67382037444,0.030903127044439316,10.0
240,10780.801013784754,11006.74751909338,0.022528378292918205,10.0
241,10875.959207594313,11025.88808972314,0.022528378292918205,10.0
242,10275.348555440423,10203.073102886974,0.022528378292918205,10.0
243,11031.46424900623,11099.486321008113,0.022528378292918205,10.0
244,10284.408475339931,10249.98307661265,0.022528378292918205,10.0
245,9228.0962004063,9968.994530412927,0.022528378292918205,10.0
246,9961.086286116875,11086.340075906366,0.022528378292918205,10.0
247,10427.490532630094,10478.71462729778,0.022528378292918205,10.0
248,10564.131100495744,10481.75442713108,0.022528378292918205,10.0
249,10222.64695656684,10646.505798967182,0.022528378292918205,10.0
250,10244.406197712453,10652.400356418826,0.022528378292918205,10.0
251,9656.624312258642,9743.001024085655,0.022528378292918205,10.0
252,9988.933625249138,10003.573151616753,0.022528378292918205,10.0
253,11009.53753963106,11120.250383003615,0.022528378292918205,10.0
254,10469.191607578727,10271.239049902559,0.022528378292918205,10.0
255,10911.262569480086,10861.290742944553,0.022528378292918205,10.0
256,10399.562320885687,10391.376932822914,0.022528378292918205,10.0
257,11528.065203862605,11583.909421206637,0.022528378292918205,10.0
258,10171.59530930105,10283.817840964626,0.022528378292918205,10.0
259,9451.696897524409,10054.415480350517,0.022528378292918205,10.0
260,7816.002206911076,7884.988510550186,0.016423186287283897,10.0
261,9890.63397000193,9883.046764468216,0.016423186287283897,10.0
262,9611.637689864641,9497.859555511595,0.016423186287283897,10.0
263,10127.171866850997,10027.63840387389,0.016423186287283897,10.0
264,10284.81878115358,10214.720630561851,0.016423186287283897,10.0
265,11339.79052075827,11363.125334332883,0.016423186287283897,10.0
266,10533.13292064171,10416.50255047623,0.016423186287283897,10.0
267,10691.250599109291,10830.561939021572,0.016423186287283897,10.0
268,10074.11030246467,10103.322655385919,0.016423186287283897,10.0
269,10139.433048315257,10249.432431729976,0.016423186287283897,10.0
270,10690.637243231477,10636.102668308793,0.016423186287283897,10.0
271,10062.99047738917,9800.97944817338,0.016423186287283897,10.0
272,10909.710379858097,10872.104246021807,0.016423186287283897,10.0
273,10914.52078494325,10927.794567534327,0.016423186287283897,10.0
274,10335.158851489958,10625.424219712615,0.016423186287283897,10.0
275,10569.18574251696,10843.243199195666,0.016423186287283897,10.0
276,7384.945159862722,7600.248259406537,0.016423186287283897,10.0
277,9996.12781111769,10137.601520259306,0.016423186287283897,10.0
278,10229.886504490752,10411.263786412403,0.016423186287283897,10.0
279,11157.190191695194,11067.313603424282,0.016423186287283897,10.0
280,10430.413099536008,10519.874568298179,0.011972501873970032,10.0
281,9864.097871909727,9879.252360722423,0.011972501873970032,10.0
282,10697.583257545271,10385.686169857532,0.011972501873970032,10.0
283,10550.794106071966,10715.834838425415,0.011972501873970032,10.0
284,10422.156275337786,10562.633044380369,0.011972501873970032,10.0
285,10420.03621807039,11154.77274359269,0.011972501873970032,10.0
286,10435.951545833364,10479.532125376165,0.011972501873970032,10.0
287,10873.779459047182,10946.099581069686,0.011972501873970032,10.0
288,10346.820498154788,10420.121464331076,0.011972501873970032,10.0
289,10286.577249924941,10308.215391040454,0.011972501873970032,10.0
290,8346.423743123274,10650.685878792918,0.011972501873970032,10.0
291,6663.020870282851,7447.714640602749,0.011972501873970032,10.0
292,10731.563457303553,10734.745827838778,0.011972501873970032,10.0
293,11034.281457505502,11063.013027886302,0.011972501873970032,10.0
294,10845.145178294833,10808.646230835468,0.011972501873970032,10.0
295,9611.391452509133,10277.878383616731,0.011972501873970032,10.0
296,9838.973960069126,10013.565901805088,0.011972501873970032,10.0
297,9916.712606368052,10136.673928626255,0.011972501873970032,10.0
298,6646.042249691101,6836.404831591528,0.011972501873970032,10.0
299,9755.216440881235,9791.882108040712,0.011972501873970032,10.0
300,9578.733315629675,10317.883031491492,0.00872795283794403,10.0
301,8764.505397670378,9024.564666539058,0.00872795283794403,10.0
302,10965.560185825416,10910.96877599489,0.00872795283794403,10.0
303,10002.87120671001,10133.075079167635,0.00872795283794403,10.0
304,8564.272441812765,8672.219517526402,0.00872795283794403,10.0
305,10103.270231496386,10646.249612876773,0.00872795283794403,10.0
306,9588.643958979443,10245.259185089357,0.00872795283794403,10.0
307,10573.116466730798,11005.244837460294,0.00872795283794403,10.0
308,10409.228169217395,10076.536698548962,0.00872795283794403,10.0
309,10893.335899186684,11052.302961294725,0.00872795283794403,10.0
310,10550.725228244934,10434.110237126984,0.00872795283794403,10.0
311,11112.868553326658,11129.746150662006,0.00872795283794403,10.0
312,9123.185488148083,10150.3336237425,0.00872795283794403,10.0
313,10996.114673709413,10940.448138209618,0.00872795283794403,10.0
314,8382.77508776639,9221.195667010825,0.00872795283794403,10.0
315,10403.103654960529,10346.575309090875,0.00872795283794403,10.0
316,10995.294984438238,10924.279370620661,0.00872795283794403,10.0
317,9133.511144454915,10793.816329236888,0.00872795283794403,10.0
318,10764.6978038861,10803.265770442038,0.00872795283794403,10.0
319,9135.735229910095,9504.955566119588,0.00872795283794403,10.0
320,8657.727634322806,10098.046787623782,0.006362677086144686,10.0
321,9986.991586812777,10041.019868362695,0.006362677086144686,10.0
322,9566.466418357339,10334.492140100896,0.006362677086144686,10.0
323,7617.439822070466,7644.44211473167,0.006362677086144686,10.0
324,7636.873493838111,8159.225332577713,0.006362677086144686,10.0
325,9444.53161406987,10056.13014612943,0.006362677086144686,10.0
326,9438.065423479205,9722.143991563935,0.006362677086144686,10.0
327,10682.13358948371,10375.761882216111,0.006362677086144686,10.0
328,9679.17650507943,10080.671398951858,0.006362677086144686,10.0
329,9115.294372816908,9528.213356035481,0.006362677086144686,10.0
330,9294.34942859473,9507.323078860156,0.006362677086144686,10.0
331,10766.017312317876,10920.058899151534,0.006362677086144686,10.0
332,10737.296817967395,10828.061571395025,0.006362677086144686,10.0
333,11188.31021351201,11104.917364059016,0.006362677086144686,10.0
334,10815.136057671381,10719.261047715694,0.006362677086144686,10.0
335,10608.687224725403,10675.847217073291,0.006362677086144686,10.0
336,7967.016483211201,7075.018612179905,0.006362677086144686,10.0
337,8950.893653917494,9111.314638593747,0.006362677086144686,10.0
338,8416.687515959984,9792.422813072055,0.006362677086144686,10.0
339,9873.834392178938,10157.764114607126,0.006362677086144686,10.0
340,9026.705845483511,9438.075592121855,0.004638391081243753,10.0
341,11092.22600775407,11042.426584289968,0.004638391081243753,10.0
342,10772.140889826915,10773.3607095737,0.004638391081243753,10.0
343,9993.193147937218,9896.509934009984,0.004638391081243753,10.0
344,8339.920430889304,6945.485257683229,0.004638391081243753,10.0
345,9607.354861745454,10240.82535401266,0.004638391081243753,10.0
346,9949.406624532625,10042.423194656241,0.004638391081243753,10.0
347,10661.58837308695,10497.464759762213,0.004638391081243753,10.0
348,9916.881828667552,10363.294354614802,0.004638391081243753,10.0
349,6778.834620277967,6782.948542018048,0.004638391081243753,10.0
350,10477.517800380087,10568.539050649852,0.004638391081243753,10.0
351,11578.225046271848,11556.116541129351,0.004638391081243753,10.0
352,11438.203298829212,11406.077971715853,0.004638391081243753,10.0
353,10673.619520283377,10782.449785092565,0.004638391081243753,10.0
354,9485.142976096717,9609.165962402336,0.004638391081243753,10.0
355,9387.72812351152,9806.950892849733,0.004638391081243753,10.0
356,10508.130079366336,10690.786088923738,0.004638391081243753,10.0
357,10828.972592184618,10981.183143702521,0.004638391081243753,10.0
358,9301.836414745918,9843.83430464398,0.004638391081243753,10.0
359,9563.025438288152,11064.156596716866,0.004638391081243753,10.0
360,11547.453724161753,11294.364284037705,0.0033813868649303913,10.0
361,9807.327046899107,10017.4884619724,0.0033813868649303913,10.0
362,10463.440560434265,11012.309684900567,0.0033813868649303913,10.0
363,8219.019899129624,8486.628494045883,0.0033813868649303913,10.0
364,11334.15315442427,11320.388093619793,0.0033813868649303913,10.0
365,10795.41266877974,10911.012595967017,0.0033813868649303913,10.0
366,10526.748870629768,11345.227448441088,0.0033813868649303913,10.0
367,11207.521586190547,11046.776800465212,0.0033813868649303913,10.0
368,10501.348468598007,11218.961359684914,0.0033813868649303913,10.0
369,10758.618824405088,10739.917373407074,0.0033813868649303913,10.0
370,9691.31759271512,10542.462300392799,0.0033813868649303913,10.0
371,10203.376996545829,10194.428317785078,0.0033813868649303913,10.0
372,10761.087662450393,10779.044649700261,0.0033813868649303913,10.0
373,11310.882850333212,11275.257811117242,0.0033813868649303913,10.0
374,10734.62583755174,11273.716580038517,0.0033813868649303913,10.0
375,10540.153370130785,10678.485935926064,0.0033813868649303913,10.0
376,11048.581034104542,11153.365508212522,0.0033813868649303913,10.0
377,9520.262173300904,9846.417131488863,0.0033813868649303913,10.0
378,11186.04240766559,11280.313130705617,0.0033813868649303913,10.0
379,11125.649062222077,11071.238230122068,0.0033813868649303913,10.0
380,11071.493100087715,11032.980076536816,0.002465030876919627,10.0
381,11145.761827618848,11146.315988596902,0.002465030876919627,10.0
382,10896.510386946242,11043.023808904178,0.002465030876919627,10.0
383,10565.651413362688,10701.162704720162,0.002465030876919627,10.0
384,11006.000948113548,11161.462238574773,0.002465030876919627,10.0
385,10394.285218630948,10508.378402460366,0.002465030876919627,10.0
386,11316.12094146667,11432.053977028094,0.002465030876919627,10.0
387,10073.668852857472,10439.757952994481,0.002465030876919627,10.0
388,8876.62182264681,8943.054287251643,0.002465030876919627,10.0
389,9869.442082775395,10201.174882084131,0.002465030876919627,10.0
390,10788.58615743421,10833.719601980596,0.002465030876919627,10.0
391,6486.606586702547,6593.847017526719,0.002465030876919627,10.0
392,9704.46011161419,9819.168040867895,0.002465030876919627,10.0
393,9675.601747918088,10056.410725573078,0.002465030876919627,10.0
394,10484.83068914357,10647.168745574914,0.002465030876919627,10.0
395,10041.056907313985,10168.51260116864,0.002465030876919627,10.0
396,11024.106512610535,11254.914297774852,0.002465030876919627,10.0
397,10738.904808066585,10738.648440371826,0.002465030876919627,10.0
398,10756.22964802439,10716.623733568937,0.002465030876919627,10.0
399,10094.308462943813,10209.341390733422,0.002465030876919627,10.0
400,10570.779448843276,10745.67328150142,0.0017970072804018855,10.0
401,9985.03732102798,10189.072537817807,0.0017970072804018855,10.0
402,10943.698163991157,10989.150374478846,0.0017970072804018855,10.0
403,10875.604365997244,10954.096744530834,0.0017970072804018855,10.0
404,10958.936186394461,11209.291305767745,0.0017970072804018855,10.0
405,11038.183061020925,11026.677669903263,0.0017970072804018855,10.0
406,10319.470506364622,10338.454738242366,0.0017970072804018855,10.0
407,11110.286169185569,11413.942701277556,0.0017970072804018855,10.0
408,9899.38517046852,10099.974698517844,0.0017970072804018855,10.0
409,11019.978779513867,11104.113568756822,0.0017970072804018855,10.0
410,10953.548748754827,11022.433637086117,0.0017970072804018855,10.0
411,10982.917069160116,11099.039610299655,0.0017970072804018855,10.0
412,10507.185178342383,10526.20286162868,0.0017970072804018855,10.0
413,10888.20811511558,10924.244996185042,0.0017970072804018855,10.0
414,10732.355079369012,10876.922640650533,0.0017970072804018855,10.0
415,8581.32567221447,8753.617195331306,0.0017970072804018855,10.0
416,10787.772419580682,11889.333913712948,0.0017970072804018855,10.0
417,10459.668016449286,11100.960580167919,0.0017970072804018855,10.0
418,9132.939147461162,9073.508105400577,0.0017970072804018855,10.0
419,10318.993312017812,10370.104554562644,0.0017970072804018855,10.0
420,9869.046933040769,10795.951055106892,0.0013100182404741645,10.0
421,11277.432792832393,11205.822204491496,0.0013100182404741645,10.0
422,10622.583434352973,10598.822624261305,0.0013100182404741645,10.0
423,11367.209289674422,11383.77030814942,0.0013100182404741645,10.0
424,10515.664142412947,10605.082764156536,0.0013100182404741645,10.0
425,10286.789246951193,10307.625883991923,0.0013100182404741645,10.0
