,Reward,Reward_WM,L2_Coef,AvgDiff_Coef
0,-186.98490724110644,-125065.13840334285,1.0,1.0
1,1565.2806133109748,-95197.75862124441,1.0,1.0
2,129.36197970313825,-20680.341349474365,1.0,1.0
3,653.4103034517118,870.3522895748727,1.0,1.0
4,199.81197868138133,1033.675939435931,1.0,1.0
5,-195.89775363694974,1396.9809825862235,1.0,1.0
6,120.01445587509787,-4961.113964432943,1.0,1.0
7,-0.13954442171270784,3112.310420486797,1.0,1.0
8,2918.284948990068,-7248.177485683142,1.0,1.0
9,2157.185577610608,2307.0032735028653,1.0,1.0
10,2838.015567262493,3300.5059365090447,1.0,1.0
11,1343.2905895579188,3044.5354849718046,1.0,1.0
12,358.0469143180401,3434.0477031437213,1.0,1.0
13,2072.990454658802,-902.9090094391256,1.0,1.0
14,961.1263045341004,2368.7887724927396,1.0,1.0
15,1812.6842024508646,2498.548879443947,1.0,1.0
16,2112.3172998826044,3335.527776757255,1.0,1.0
17,2209.5919731065724,3012.981791946199,1.0,1.0
18,3025.3281124273217,4668.99367267536,1.0,1.0
19,3933.5514855387664,3932.1901440460233,1.0,1.0
20,3614.064702558136,4103.313707801513,0.7289999127388,1.3310000896453857
21,4120.771640502972,4312.696626721323,0.7289999127388,1.3310000896453857
22,4327.642428178684,4365.64113791585,0.7289999127388,1.3310000896453857
23,4425.182412812634,4311.797802025079,0.7289999127388,1.3310000896453857
24,4812.56156031243,4792.370999882556,0.7289999127388,1.3310000896453857
25,5619.222199183589,5494.131749872397,0.7289999127388,1.3310000896453857
26,4643.836498125284,4650.885837114916,0.7289999127388,1.3310000896453857
27,5196.97216853598,5104.780305157881,0.7289999127388,1.3310000896453857
28,5005.974671119599,4977.514355528355,0.7289999127388,1.3310000896453857
29,4455.2599678177885,4453.852590402402,0.7289999127388,1.3310000896453857
30,4982.590642681334,4949.66085098451,0.7289999127388,1.3310000896453857
31,4805.575381245084,4789.735944977217,0.7289999127388,1.3310000896453857
32,5574.615399782151,5443.675866018422,0.7289999127388,1.3310000896453857
33,5010.871605215501,4923.516164154373,0.7289999127388,1.3310000896453857
34,4972.291224846022,4907.667552807834,0.7289999127388,1.3310000896453857
35,5555.309097955915,5424.846297232621,0.7289999127388,1.3310000896453857
36,4656.657543768161,4660.57023345679,0.7289999127388,1.3310000896453857
37,4965.735748416055,4899.84267540779,0.7289999127388,1.3310000896453857
38,5772.094419721103,5675.863397361338,0.7289999127388,1.3310000896453857
39,5724.547766295087,6106.526059950702,0.7289999127388,1.3310000896453857
40,5683.986766681106,5551.707186460681,0.5314409136772156,1.7715611457824707
41,5121.458678201648,5031.437191158533,0.5314409136772156,1.7715611457824707
42,4573.040323052295,4480.296859634109,0.5314409136772156,1.7715611457824707
43,4925.820475117225,4813.749108586135,0.5314409136772156,1.7715611457824707
44,5755.375335305206,5803.264050801843,0.5314409136772156,1.7715611457824707
45,6084.554557797479,6154.368011043407,0.5314409136772156,1.7715611457824707
46,5672.153068533939,5529.985944541358,0.5314409136772156,1.7715611457824707
47,4978.011203797765,4916.16109991856,0.5314409136772156,1.7715611457824707
48,4527.282004053908,4454.941727045179,0.5314409136772156,1.7715611457824707
49,5196.6771227007175,5211.1792594231665,0.5314409136772156,1.7715611457824707
50,5169.918468097041,5177.138176763523,0.5314409136772156,1.7715611457824707
51,6411.01110322726,6219.675384603999,0.5314409136772156,1.7715611457824707
52,4495.201332405193,4600.90965939723,0.5314409136772156,1.7715611457824707
53,6192.721630610655,5939.024699366465,0.5314409136772156,1.7715611457824707
54,5615.942160034194,5550.51329376027,0.5314409136772156,1.7715611457824707
55,5850.495469315931,5756.653876359761,0.5314409136772156,1.7715611457824707
56,5082.132112764476,5149.3063967482185,0.5314409136772156,1.7715611457824707
57,5740.014757445002,5717.52850262504,0.5314409136772156,1.7715611457824707
58,5334.770004502539,5356.64995070193,0.5314409136772156,1.7715611457824707
59,5929.369194198856,5777.392197453603,0.5314409136772156,1.7715611457824707
60,6036.257951610664,6007.919128367864,0.3874204158782959,2.357948064804077
61,6470.013836512098,6317.68949926421,0.3874204158782959,2.357948064804077
62,5608.887480417527,5541.445425171405,0.3874204158782959,2.357948064804077
63,6476.9980893271395,6615.537170757819,0.3874204158782959,2.357948064804077
64,4930.672502886267,4981.052998157218,0.3874204158782959,2.357948064804077
65,6677.463606169088,7950.422127813008,0.3874204158782959,2.357948064804077
66,5293.170859461429,5334.789427943341,0.3874204158782959,2.357948064804077
67,6837.43433050414,6762.67071419917,0.3874204158782959,2.357948064804077
68,7669.1198122215455,7626.778464279324,0.3874204158782959,2.357948064804077
69,5146.601921518144,5058.558895873651,0.3874204158782959,2.357948064804077
70,6056.224698792276,6070.4182056181135,0.3874204158782959,2.357948064804077
71,6481.106962762088,6084.215049110819,0.3874204158782959,2.357948064804077
72,5673.774164252727,5643.111872487888,0.3874204158782959,2.357948064804077
73,5865.202687003364,5832.811891360581,0.3874204158782959,2.357948064804077
74,9056.19413358276,8825.169528236798,0.3874204158782959,2.357948064804077
