,Reward,Reward_WM,L2_Coef,AvgDiff_Coef
0,289.37397317901144,112.07155373347923,1.0,1.0
1,116.63695363307181,145.37970176923554,1.0,1.0
2,307.21924457738425,190.88825834607707,1.0,1.0
3,29.946716556955874,88.212935644947,1.0,1.0
4,21.932191562712006,186.81374423378148,1.0,1.0
5,-29.849313010938904,203.5444235678762,1.0,1.0
6,58.36740752098242,224.05296376496554,1.0,1.0
7,-13.887508338615282,-41.913141049118714,1.0,1.0
8,294.8071307342831,5.2333034134469925,1.0,1.0
9,0.9980449416409884,-99.45289074876345,1.0,1.0
10,-4.0643096063767645,-46.67722094310447,1.0,1.0
11,-9.808227135429327,-115.79967135922053,1.0,1.0
12,-21.57998111770716,11.279676461266353,1.0,1.0
13,-0.5530136682990608,-98.79018960408867,1.0,1.0
14,-12.740151147510112,-74.76614883961156,1.0,1.0
15,19.6695508646837,-54.712974075041714,1.0,1.0
16,-32.19106424740199,45.06705390252173,1.0,1.0
17,-2.054578998688974,-109.73406000547111,1.0,1.0
18,-22.883966625951523,17.76592851849273,1.0,1.0
19,0.7827676224453032,-60.453704370371995,1.0,1.0
20,-30.493954546939516,16.161398647725584,0.7289999127388,1.3310000896453857
21,-9.7755313397973,118.9282454403583,0.7289999127388,1.3310000896453857
22,-21.674101634438962,154.84601705879905,0.7289999127388,1.3310000896453857
23,167.84299221992057,102.97056757239625,0.7289999127388,1.3310000896453857
24,381.76540785508223,171.12990091228858,0.7289999127388,1.3310000896453857
25,409.539905145626,279.23347097709774,0.7289999127388,1.3310000896453857
26,369.65882143168216,199.86780257653444,0.7289999127388,1.3310000896453857
27,-9.544082535624032,176.42266541570424,0.7289999127388,1.3310000896453857
28,403.38770144847655,315.04692558711395,0.7289999127388,1.3310000896453857
29,308.8266232920161,74.60465320367366,0.7289999127388,1.3310000896453857
30,1043.1362790470826,246.52729337662458,0.7289999127388,1.3310000896453857
31,5.983929124699295,48.624793039634824,0.7289999127388,1.3310000896453857
32,490.99295132746846,260.59044809294863,0.7289999127388,1.3310000896453857
33,307.2752663252011,319.43394404277205,0.7289999127388,1.3310000896453857
34,525.7362872940885,814.3546480932273,0.7289999127388,1.3310000896453857
35,286.17481830320037,305.4833017911762,0.7289999127388,1.3310000896453857
36,520.151568957536,539.9974714437034,0.7289999127388,1.3310000896453857
37,59.16157121092808,535.996556251496,0.7289999127388,1.3310000896453857
38,493.9194031271997,1029.7799429226666,0.7289999127388,1.3310000896453857
39,49.082490113625056,411.1492615913041,0.7289999127388,1.3310000896453857
40,479.4390511429136,206.34832290508785,0.5314409136772156,1.7715611457824707
41,-13.004382178341292,348.6765720240772,0.5314409136772156,1.7715611457824707
42,498.5499168182884,240.5380923345685,0.5314409136772156,1.7715611457824707
43,11.351860083280407,123.56524097686633,0.5314409136772156,1.7715611457824707
44,-24.949205604764185,163.37138224472292,0.5314409136772156,1.7715611457824707
45,1.6850252288816487,86.42935082130134,0.5314409136772156,1.7715611457824707
46,488.9280844840963,363.5703055728227,0.5314409136772156,1.7715611457824707
47,-0.9634298058028445,298.9176943739876,0.5314409136772156,1.7715611457824707
48,554.4333304893967,245.29269097158686,0.5314409136772156,1.7715611457824707
49,1.033237179700829,268.7360647568479,0.5314409136772156,1.7715611457824707
50,564.9975386528793,377.53681036271155,0.5314409136772156,1.7715611457824707
51,753.8596087292779,77.88458341583609,0.5314409136772156,1.7715611457824707
52,446.8343821830058,693.4103828587802,0.5314409136772156,1.7715611457824707
53,414.41432225052915,294.54311279635874,0.5314409136772156,1.7715611457824707
54,224.06120857955943,313.6333704132121,0.5314409136772156,1.7715611457824707
55,8.017566612118722,160.32625555088742,0.5314409136772156,1.7715611457824707
56,806.3464797491171,622.0889687370509,0.5314409136772156,1.7715611457824707
57,50.64051351580631,232.03422017674893,0.5314409136772156,1.7715611457824707
58,241.22162912225818,485.0834425447509,0.5314409136772156,1.7715611457824707
59,309.07152564401514,582.73020878518,0.5314409136772156,1.7715611457824707
60,1040.2475291453425,222.58018847606144,0.3874204158782959,2.357948064804077
61,52.68415413842914,600.5398958675563,0.3874204158782959,2.357948064804077
62,163.71868594366038,303.8466792564839,0.3874204158782959,2.357948064804077
63,29.917136774446238,993.1670918537304,0.3874204158782959,2.357948064804077
64,976.9865743533971,1306.0666650960688,0.3874204158782959,2.357948064804077
65,74.76726365348733,1443.6014355404302,0.3874204158782959,2.357948064804077
66,4062.6070002949127,925.1132210576907,0.3874204158782959,2.357948064804077
67,39.93314719316113,1288.9151913482697,0.3874204158782959,2.357948064804077
68,1136.634774931527,976.3059416065923,0.3874204158782959,2.357948064804077
69,25.767564147021737,785.9171842446551,0.3874204158782959,2.357948064804077
70,14.930794591432024,574.926774558425,0.3874204158782959,2.357948064804077
71,271.3285992838049,1061.5682246133686,0.3874204158782959,2.357948064804077
72,3915.862938873309,870.6914369340054,0.3874204158782959,2.357948064804077
